"filename","barcode","image_order","mime_type"
"12800-00001-000062-010.tif","6164100977","","image/tiff"
"12800-00001-000062-020.tif","4164100986","","image/tiff"
"12800-00001-000062-030.tif","2164100995","","image/tiff"
"12800-00001-000062-040.tif","8164101002","","image/tiff"
"12800-00001-000062-050.tif","6164101011","","image/tiff"
"12800-00001-000062-060.tif","4164101020","","image/tiff"
"12800-00001-000062-070.tif","2164101039","","image/tiff"
"12800-00001-000062-080.tif","0164101048","","image/tiff"
"12800-00001-000062-090.tif","7164101057","","image/tiff"
"12800-00001-000062-100.tif","5164101066","","image/tiff"
"12800-00001-000062-110.tif","3164101075","","image/tiff"
"12800-00001-000062-120.tif","1164101084","","image/tiff"
"12800-00001-000063-010.tif","9164101093","","image/tiff"
"12800-00001-000063-020.tif","7164101100","","image/tiff"
"12800-00001-000063-030.tif","5164101119","","image/tiff"
"12800-00001-000063-040.tif","3164101128","","image/tiff"
"12800-00001-000063-050.tif","1164101137","","image/tiff"
"12800-00001-000063-060.tif","9164101146","","image/tiff"
"12800-00001-000063-070.tif","6164101155","","image/tiff"
"12800-00001-000063-080.tif","4164101164","","image/tiff"
"12800-00001-000063-090.tif","2164101173","","image/tiff"
"12800-00001-000063-100.tif","0164101182","","image/tiff"
"12800-00001-000063-110.tif","8164101191","","image/tiff"
"12800-00001-000063-120.tif","6164101208","","image/tiff"
"12800-00001-000064-010.tif","4164101217","","image/tiff"
"12800-00001-000064-020.tif","2164101226","","image/tiff"
"12800-00001-000064-030.tif","0164101235","","image/tiff"
"12800-00001-000064-040.tif","8164101244","","image/tiff"
"12800-00001-000064-050.tif","5164101253","","image/tiff"
"12800-00001-000064-060.tif","3164101262","","image/tiff"
"12800-00001-000064-070.tif","1164101271","","image/tiff"
"12800-00001-000064-080.tif","9164101280","","image/tiff"
"12800-00001-000064-090.tif","7164101299","","image/tiff"
"12800-00001-000064-100.tif","5164101306","","image/tiff"
"12800-00001-000064-110.tif","3164101315","","image/tiff"
"12800-00001-000064-120.tif","1164101324","","image/tiff"
"12800-00001-000065-010.tif","9164101333","","image/tiff"
"12800-00001-000065-020.tif","7164101342","","image/tiff"
"12800-00001-000065-030.tif","4164101351","","image/tiff"
"12800-00001-000065-040.tif","2164101360","","image/tiff"
"12800-00001-000065-050.tif","0164101379","","image/tiff"
"12800-00001-000065-060.tif","8164101388","","image/tiff"
"12800-00001-000065-070.tif","6164101397","","image/tiff"
"12800-00001-000065-080.tif","4164101404","","image/tiff"
"12800-00001-000065-090.tif","2164101413","","image/tiff"
"12800-00001-000065-100.tif","0164101422","","image/tiff"
"12800-00001-000065-110.tif","8164101431","","image/tiff"
"12800-00001-000065-120.tif","6164101440","","image/tiff"
"12800-00001-000066-010.tif","3164101459","","image/tiff"
"12800-00001-000066-020.tif","1164101468","","image/tiff"
"12800-00001-000066-030.tif","9164101477","","image/tiff"
"12800-00001-000066-040.tif","7164101486","","image/tiff"
"12800-00001-000066-050.tif","5164101495","","image/tiff"
"12800-00001-000066-060.tif","3164101501","","image/tiff"
"12800-00001-000066-070.tif","1164101510","","image/tiff"
"12800-00001-000066-080.tif","9164101529","","image/tiff"
"12800-00001-000066-090.tif","7164101538","","image/tiff"
"12800-00001-000066-100.tif","5164101547","","image/tiff"
"12800-00001-000066-110.tif","2164101556","","image/tiff"
"12800-00001-000066-120.tif","0164101565","","image/tiff"
"12800-00001-000067-010.tif","8164101574","","image/tiff"
"12800-00001-000067-020.tif","6164101583","","image/tiff"
"12800-00001-000067-030.tif","4164101592","","image/tiff"
"12800-00001-000067-040.tif","2164101609","","image/tiff"
"12800-00001-000067-050.tif","0164101618","","image/tiff"
"12800-00001-000067-060.tif","8164101627","","image/tiff"
"12800-00001-000067-070.tif","6164101636","","image/tiff"
"12800-00001-000067-080.tif","4164101645","","image/tiff"
"12800-00001-000067-090.tif","1164101654","","image/tiff"
"12800-00001-000067-100.tif","9164101663","","image/tiff"
"12800-00001-000067-110.tif","7164101672","","image/tiff"
"12800-00001-000067-120.tif","5164101681","","image/tiff"
"12800-00001-000068-010.tif","3164101690","","image/tiff"
"12800-00001-000068-030.tif","3164122105","","image/tiff"
"12800-00001-000068-090.tif","8164101761","","image/tiff"
"12800-00001-000068-100.tif","6164101770","","image/tiff"
"12800-00001-000068-110.tif","4164101789","","image/tiff"
"12800-00001-000068-120.tif","2164101798","","image/tiff"
"12800-00001-000069-010.tif","0164101805","","image/tiff"
"12800-00001-000069-020.tif","8164101814","","image/tiff"
"12800-00001-000069-030.tif","6164101823","","image/tiff"
"12800-00001-000069-040.tif","4164101832","","image/tiff"
"12800-00001-000069-050.tif","2164101841","","image/tiff"
"12800-00001-000069-060.tif","9164101850","","image/tiff"
"12800-00001-000069-070.tif","7164101869","","image/tiff"
"12800-00001-000069-080.tif","5164101878","","image/tiff"
"12800-00001-000069-090.tif","3164101887","","image/tiff"
"12800-00001-000069-100.tif","1164101896","","image/tiff"
"12800-00001-000069-110.tif","9164101903","","image/tiff"
"12800-00001-000069-120.tif","7164101912","","image/tiff"
"12800-00001-000069-130.tif","5164101921","","image/tiff"
"12800-00001-000070-010.tif","3164101930","","image/tiff"
"12800-00001-000070-020.tif","1164101949","","image/tiff"
"12800-00001-000070-030.tif","8164101958","","image/tiff"
"12800-00001-000070-040.tif","6164101967","","image/tiff"
"12800-00001-000070-050.tif","4164101976","","image/tiff"
"12800-00001-000070-060.tif","2164101985","","image/tiff"
"12800-00001-000070-070.tif","0164101994","","image/tiff"
"12800-00001-000070-080.tif","6164102001","","image/tiff"
"12800-00001-000070-090.tif","4164102010","","image/tiff"
"12800-00001-000070-100.tif","2164102029","","image/tiff"
"12800-00001-000070-110.tif","0164102038","","image/tiff"
"12800-00001-000071-010.tif","8164102047","","image/tiff"
"12800-00001-000071-020.tif","5164102056","","image/tiff"
"12800-00001-000071-030.tif","3164102065","","image/tiff"
"12800-00001-000071-040.tif","1164102074","","image/tiff"
"12800-00001-000071-050.tif","9164102083","","image/tiff"
"12800-00001-000071-060.tif","7164102092","","image/tiff"
"12800-00001-000071-070.tif","5164102109","","image/tiff"
"12800-00001-000071-080.tif","3164102118","","image/tiff"
"12800-00001-000071-090.tif","1164102127","","image/tiff"
"12800-00001-000071-100.tif","9164102136","","image/tiff"
"12800-00001-000071-110.tif","7164102145","","image/tiff"
"12800-00001-000072-010.tif","4164102154","","image/tiff"
"12800-00001-000072-020.tif","2164102163","","image/tiff"
"12800-00001-000072-030.tif","0164102172","","image/tiff"
"12800-00001-000072-040.tif","8164102181","","image/tiff"
"12800-00001-000072-050.tif","6164102190","","image/tiff"
"12800-00001-000072-060.tif","4164102207","","image/tiff"
"12800-00001-000072-070.tif","2164102216","","image/tiff"
"12800-00001-000072-080.tif","0164102225","","image/tiff"
"12800-00001-000072-090.tif","8164102234","","image/tiff"
"12800-00001-000072-100.tif","6164102243","","image/tiff"
"12800-00001-000072-110.tif","3164102252","","image/tiff"
"12800-00001-000072-120.tif","1164102261","","image/tiff"
"12800-00001-000073-010.tif","9164102270","","image/tiff"
"12800-00001-000073-020.tif","7164102289","","image/tiff"
"12800-00001-000073-030.tif","5164102298","","image/tiff"
"12800-00001-000073-040.tif","3164102305","","image/tiff"
"12800-00001-000073-050.tif","1164102314","","image/tiff"
"12800-00001-000073-060.tif","9164102323","","image/tiff"
"12800-00001-000073-070.tif","7164102332","","image/tiff"
"12800-00001-000073-080.tif","5164102341","","image/tiff"
"12800-00001-000073-090.tif","2164102350","","image/tiff"
"12800-00001-000073-100.tif","0164102369","","image/tiff"
"12800-00001-000073-110.tif","8164102378","","image/tiff"
"12800-00001-000073-120.tif","6164102387","","image/tiff"
"12800-00001-000074-010.tif","4164102396","","image/tiff"
"12800-00001-000074-020.tif","2164102403","","image/tiff"
"12800-00001-000074-030.tif","0164102412","","image/tiff"
"12800-00001-000074-040.tif","8164102421","","image/tiff"
"12800-00001-000074-050.tif","6164102430","","image/tiff"
"12800-00001-000074-060.tif","4164102449","","image/tiff"
"12800-00001-000074-070.tif","1164102458","","image/tiff"
"12800-00001-000074-080.tif","9164102467","","image/tiff"
"12800-00001-000074-090.tif","7164102476","","image/tiff"
"12800-00001-000074-100.tif","5164102485","","image/tiff"
"12800-00001-000074-110.tif","3164102494","","image/tiff"
"12800-00001-000074-120.tif","1164102500","","image/tiff"
"12800-00001-000075-010.tif","9164102519","","image/tiff"
"12800-00001-000075-020.tif","7164102528","","image/tiff"
"12800-00001-000075-030.tif","5164102537","","image/tiff"
"12800-00001-000075-040.tif","3164102546","","image/tiff"
"12800-00001-000075-050.tif","0164102555","","image/tiff"
"12800-00001-000075-060.tif","8164102564","","image/tiff"
"12800-00001-000075-070.tif","6164102573","","image/tiff"
"12800-00001-000075-080.tif","4164102582","","image/tiff"
"12800-00001-000075-090.tif","2164102591","","image/tiff"
"12800-00001-000075-100.tif","0164102608","","image/tiff"
"12800-00001-000075-110.tif","8164102617","","image/tiff"
"12800-00001-000075-120.tif","6164102626","","image/tiff"
"12800-00001-000076-010.tif","4164102635","","image/tiff"
"12800-00001-000076-020.tif","2164102644","","image/tiff"
"12800-00001-000076-030.tif","9164102653","","image/tiff"
"12800-00001-000076-040.tif","7164102662","","image/tiff"
"12800-00001-000076-050.tif","5164102671","","image/tiff"
"12800-00001-000076-060.tif","3164102680","","image/tiff"
"12800-00001-000076-070.tif","1164102699","","image/tiff"
"12800-00001-000076-080.tif","9164102706","","image/tiff"
"12800-00001-000076-090.tif","7164102715","","image/tiff"
"12800-00001-000076-100.tif","5164102724","","image/tiff"
"12800-00001-000076-110.tif","3164102733","","image/tiff"
"12800-00001-000076-120.tif","1164102742","","image/tiff"
"12800-00001-000077-010.tif","8164102751","","image/tiff"
"12800-00001-000077-020.tif","6164102760","","image/tiff"
"12800-00001-000077-030.tif","4164102779","","image/tiff"
"12800-00001-000077-040.tif","2164102788","","image/tiff"
"12800-00001-000077-050.tif","0164102797","","image/tiff"
"12800-00001-000077-060.tif","8164102804","","image/tiff"
"12800-00001-000077-070.tif","6164102813","","image/tiff"
"12800-00001-000077-080.tif","4164102822","","image/tiff"
"12800-00001-000077-090.tif","2164102831","","image/tiff"
"12800-00001-000077-100.tif","0164102840","","image/tiff"
"12800-00001-000077-110.tif","9164138483","","image/tiff"
"12800-00001-000078-010.tif","7164102859","","image/tiff"
"12800-00001-000078-020.tif","5164102868","","image/tiff"
"12800-00001-000078-030.tif","3164102877","","image/tiff"
"12800-00001-000078-040.tif","1164102886","","image/tiff"
"12800-00001-000078-050.tif","9164102895","","image/tiff"
"12800-00001-000078-060.tif","7164102902","","image/tiff"
"12800-00001-000078-070.tif","5164102911","","image/tiff"
"12800-00001-000078-080.tif","3164102920","","image/tiff"
"12800-00001-000078-090.tif","1164102939","","image/tiff"
"12800-00001-000078-100.tif","9164102948","","image/tiff"
"12800-00001-000078-110.tif","6164102957","","image/tiff"
"12800-00001-000078-120.tif","4164102966","","image/tiff"
"12800-00001-000079-010.tif","2164102975","","image/tiff"
"12800-00001-000079-020.tif","0164102984","","image/tiff"
"12800-00001-000079-030.tif","8164102993","","image/tiff"
"12800-00001-000079-040.tif","4164103000","","image/tiff"
"12800-00001-000079-050.tif","2164103019","","image/tiff"
"12800-00001-000079-060.tif","0164103028","","image/tiff"
"12800-00001-000079-070.tif","8164103037","","image/tiff"
"12800-00001-000079-080.tif","6164103046","","image/tiff"
"12800-00001-000079-090.tif","3164103055","","image/tiff"
"12800-00001-000079-100.tif","1164103064","","image/tiff"
"12800-00001-000079-110.tif","9164103073","","image/tiff"
"12800-00001-000079-120.tif","7164103082","","image/tiff"
"12800-00001-000080-010.tif","5164103091","","image/tiff"
"12800-00001-000080-020.tif","3164103108","","image/tiff"
"12800-00001-000080-030.tif","7164138492","","image/tiff"
"12800-00001-000080-040.tif","1164103117","","image/tiff"
"12800-00001-000080-050.tif","9164103126","","image/tiff"
"12800-00001-000080-060.tif","7164103135","","image/tiff"
"12800-00001-000080-070.tif","5164103144","","image/tiff"
"12800-00001-000080-080.tif","2164103153","","image/tiff"
"12800-00001-000080-090.tif","0164103162","","image/tiff"
"12800-00001-000080-100.tif","8164103171","","image/tiff"
"12800-00001-000080-110.tif","6164103180","","image/tiff"
"12800-00001-000080-120.tif","4164103199","","image/tiff"
"12800-00001-000081-010.tif","2164103206","","image/tiff"
"12800-00001-000081-020.tif","0164103215","","image/tiff"
"12800-00001-000081-030.tif","8164103224","","image/tiff"
"12800-00001-000081-040.tif","6164103233","","image/tiff"
"12800-00001-000081-050.tif","4164103242","","image/tiff"
"12800-00001-000081-060.tif","1164103251","","image/tiff"
"12800-00001-000081-070.tif","9164103260","","image/tiff"
"12800-00001-000081-080.tif","5164138508","","image/tiff"
"12800-00001-000081-090.tif","7164103279","","image/tiff"
"12800-00001-000081-100.tif","5164103288","","image/tiff"
"12800-00001-000081-110.tif","3164103297","","image/tiff"
"12800-00001-000081-120.tif","1164103304","","image/tiff"
"12800-00001-000082-010.tif","9164103313","","image/tiff"
"12800-00001-000082-020.tif","7164103322","","image/tiff"
"12800-00001-000082-030.tif","5164103331","","image/tiff"
"12800-00001-000082-040.tif","3164103340","","image/tiff"
"12800-00001-000082-050.tif","0164103359","","image/tiff"
"12800-00001-000082-060.tif","8164103368","","image/tiff"
"12800-00001-000082-070.tif","6164103377","","image/tiff"
"12800-00001-000082-080.tif","4164103386","","image/tiff"
"12800-00001-000082-090.tif","2164103395","","image/tiff"
"12800-00001-000082-100.tif","0164103402","","image/tiff"
"12800-00001-000082-110.tif","8164103411","","image/tiff"
"12800-00001-000082-120.tif","6164103420","","image/tiff"
"12800-00001-000083-010.tif","4164103439","","image/tiff"
"12800-00001-000083-020.tif","2164103448","","image/tiff"
"12800-00001-000083-030.tif","9164103457","","image/tiff"
"12800-00001-000083-040.tif","7164103466","","image/tiff"
"12800-00001-000083-050.tif","5164103475","","image/tiff"
"12800-00001-000083-060.tif","3164103484","","image/tiff"
"12800-00001-000083-070.tif","1164103493","","image/tiff"
"12800-00001-000083-080.tif","9164103509","","image/tiff"
"12800-00001-000083-090.tif","7164103518","","image/tiff"
"12800-00001-000083-100.tif","5164103527","","image/tiff"
"12800-00001-000083-110.tif","3164103536","","image/tiff"
"12800-00001-000083-120.tif","1164103545","","image/tiff"
"12800-00001-000084-010.tif","8164103554","","image/tiff"
"12800-00001-000084-020.tif","6164103563","","image/tiff"
"12800-00001-000084-030.tif","4164103572","","image/tiff"
"12800-00001-000084-040.tif","2164103581","","image/tiff"
"12800-00001-000084-050.tif","0164103590","","image/tiff"
"12800-00001-000084-060.tif","8164103607","","image/tiff"
"12800-00001-000084-070.tif","6164103616","","image/tiff"
"12800-00001-000084-080.tif","4164103625","","image/tiff"
"12800-00001-000084-090.tif","2164103634","","image/tiff"
"12800-00001-000084-100.tif","0164103643","","image/tiff"
"12800-00001-000084-110.tif","7164103652","","image/tiff"
"12800-00001-000084-120.tif","5164103661","","image/tiff"
"12800-00001-000085-010.tif","3164103670","","image/tiff"
"12800-00001-000085-020.tif","1164103689","","image/tiff"
"12800-00001-000085-030.tif","9164103698","","image/tiff"
"12800-00001-000085-040.tif","7164103705","","image/tiff"
"12800-00001-000085-050.tif","5164103714","","image/tiff"
"12800-00001-000085-060.tif","3164103723","","image/tiff"
"12800-00001-000085-070.tif","1164103732","","image/tiff"
"12800-00001-000085-080.tif","9164103741","","image/tiff"
"12800-00001-000085-090.tif","6164103750","","image/tiff"
"12800-00001-000085-100.tif","4164103769","","image/tiff"
"12800-00001-000085-110.tif","2164103778","","image/tiff"
"12800-00001-000085-120.tif","0164103787","","image/tiff"
"12800-00001-000086-010.tif","8164103796","","image/tiff"
"12800-00001-000086-020.tif","6164103803","","image/tiff"
"12800-00001-000086-030.tif","4164103812","","image/tiff"
"12800-00001-000086-040.tif","2164103821","","image/tiff"
"12800-00001-000086-050.tif","0164103830","","image/tiff"
"12800-00001-000086-060.tif","8164103849","","image/tiff"
"12800-00001-000086-070.tif","5164103858","","image/tiff"
"12800-00001-000086-080.tif","3164103867","","image/tiff"
"12800-00001-000086-090.tif","1164103876","","image/tiff"
"12800-00001-000086-100.tif","9164103885","","image/tiff"
"12800-00001-000086-110.tif","7164103894","","image/tiff"
"12800-00001-000086-120.tif","5164103901","","image/tiff"
"12800-00001-000086-130.tif","3164103910","","image/tiff"
"12800-00001-000087-010.tif","1164103929","","image/tiff"
"12800-00001-000087-020.tif","9164103938","","image/tiff"
"12800-00001-000087-030.tif","7164103947","","image/tiff"
"12800-00001-000087-040.tif","4164103956","","image/tiff"
"12800-00001-000087-050.tif","2164103965","","image/tiff"
"12800-00001-000087-060.tif","0164103974","","image/tiff"
"12800-00001-000087-070.tif","8164103983","","image/tiff"
"12800-00001-000087-080.tif","6164103992","","image/tiff"
"12800-00001-000087-090.tif","2164104009","","image/tiff"
"12800-00001-000087-100.tif","0164104018","","image/tiff"
"12800-00001-000087-110.tif","8164104027","","image/tiff"
"12800-00001-000087-120.tif","6164104036","","image/tiff"
"12800-00001-000087-130.tif","4164104045","","image/tiff"
"12800-00001-000088-010.tif","1164104054","","image/tiff"
"12800-00001-000088-020.tif","9164104063","","image/tiff"
"12800-00001-000088-030.tif","7164104072","","image/tiff"
"12800-00001-000088-040.tif","5164104081","","image/tiff"
"12800-00001-000088-050.tif","3164104090","","image/tiff"
"12800-00001-000088-060.tif","1164104107","","image/tiff"
"12800-00001-000088-070.tif","9164104116","","image/tiff"
"12800-00001-000088-080.tif","7164104125","","image/tiff"
"12800-00001-000088-090.tif","5164104134","","image/tiff"
"12800-00001-000088-100.tif","3164104143","","image/tiff"
"12800-00001-000088-110.tif","0164104152","","image/tiff"
"12800-00001-000088-120.tif","8164104161","","image/tiff"
"12800-00001-000089-010.tif","6164104170","","image/tiff"
"12800-00001-000089-020.tif","4164104189","","image/tiff"
"12800-00001-000089-030.tif","2164104198","","image/tiff"
"12800-00001-000089-040.tif","0164104205","","image/tiff"
"12800-00001-000089-050.tif","8164104214","","image/tiff"
"12800-00001-000089-060.tif","6164104223","","image/tiff"
"12800-00001-000089-070.tif","4164104232","","image/tiff"
"12800-00001-000089-080.tif","2164104241","","image/tiff"
"12800-00001-000089-090.tif","9164104250","","image/tiff"
"12800-00001-000089-100.tif","7164104269","","image/tiff"
"12800-00001-000089-110.tif","5164104278","","image/tiff"
"12800-00001-000089-120.tif","3164104287","","image/tiff"
"12800-00001-000090-010.tif","1164104296","","image/tiff"
"12800-00001-000090-020.tif","9164104303","","image/tiff"
"12800-00001-000090-030.tif","7164104312","","image/tiff"
"12800-00001-000090-040.tif","5164104321","","image/tiff"
"12800-00001-000090-050.tif","3164104330","","image/tiff"
"12800-00001-000090-060.tif","1164104349","","image/tiff"
"12800-00001-000090-070.tif","8164104358","","image/tiff"
"12800-00001-000090-080.tif","6164104367","","image/tiff"
"12800-00001-000090-090.tif","4164104376","","image/tiff"
"12800-00001-000090-100.tif","2164104385","","image/tiff"
"12800-00001-000090-110.tif","0164104394","","image/tiff"
"12800-00001-000090-120.tif","8164104401","","image/tiff"
"12800-00001-000091-010.tif","6164104410","","image/tiff"
"12800-00001-000091-020.tif","4164104429","","image/tiff"
"12800-00001-000091-030.tif","2164104438","","image/tiff"
"12800-00001-000091-040.tif","3164138517","","image/tiff"
"12800-00001-000091-050.tif","0164104447","","image/tiff"
"12800-00001-000091-060.tif","7164104456","","image/tiff"
"12800-00001-000091-070.tif","5164104465","","image/tiff"
"12800-00001-000091-100.tif","3164104474","","image/tiff"
"12800-00001-000091-110.tif","1164104483","","image/tiff"
"12800-00001-000091-120.tif","9164104492","","image/tiff"
"12800-00001-000091-130.tif","7164104508","","image/tiff"
"12800-00001-000091-140.tif","5164104517","","image/tiff"
"12800-00001-000091-150.tif","3164104526","","image/tiff"
"12800-00001-000092-010.tif","1164104535","","image/tiff"
"12800-00001-000092-020.tif","9164104544","","image/tiff"
"12800-00001-000092-030.tif","6164104553","","image/tiff"
"12800-00001-000092-040.tif","4164104562","","image/tiff"
"12800-00001-000092-050.tif","2164104571","","image/tiff"
"12800-00001-000092-060.tif","0164104580","","image/tiff"
"12800-00001-000092-070.tif","8164104599","","image/tiff"
"12800-00001-000092-080.tif","6164104606","","image/tiff"
"12800-00001-000092-090.tif","4164104615","","image/tiff"
"12800-00001-000092-100.tif","2164104624","","image/tiff"
"12800-00001-000092-110.tif","0164104633","","image/tiff"
"12800-00001-000092-120.tif","8164104642","","image/tiff"
"12800-00001-000092-130.tif","5164104651","","image/tiff"
"12800-00001-000093-010.tif","3164104660","","image/tiff"
"12800-00001-000093-020.tif","1164104679","","image/tiff"
"12800-00001-000093-030.tif","9164104688","","image/tiff"
"12800-00001-000093-040.tif","7164104697","","image/tiff"
"12800-00001-000093-050.tif","5164104704","","image/tiff"
"12800-00001-000093-060.tif","3164104713","","image/tiff"
"12800-00001-000093-070.tif","1164104722","","image/tiff"
"12800-00001-000093-080.tif","9164104731","","image/tiff"
"12800-00001-000093-090.tif","7164104740","","image/tiff"
"12800-00001-000093-100.tif","4164104759","","image/tiff"
"12800-00001-000093-110.tif","2164104768","","image/tiff"
"12800-00001-000094-010.tif","0164104777","","image/tiff"
"12800-00001-000094-020.tif","8164104786","","image/tiff"
"12800-00001-000094-030.tif","6164104795","","image/tiff"
"12800-00001-000094-040.tif","4164104802","","image/tiff"
"12800-00001-000094-050.tif","2164104811","","image/tiff"
"12800-00001-000094-060.tif","0164104820","","image/tiff"
"12800-00001-000094-070.tif","8164104839","","image/tiff"
"12800-00001-000094-080.tif","6164104848","","image/tiff"
"12800-00001-000094-090.tif","3164104857","","image/tiff"
"12800-00001-000094-100.tif","1164104866","","image/tiff"
"12800-00001-000094-110.tif","9164104875","","image/tiff"
"12800-00001-000094-120.tif","7164104884","","image/tiff"
"12800-00001-000094-130.tif","5164104893","","image/tiff"
"12800-00001-000094-140.tif","3164104900","","image/tiff"
"12800-00001-000094-150.tif","1164104919","","image/tiff"
"12800-00001-000094-160.tif","9164104928","","image/tiff"
"12800-00001-000095-010.tif","7164104937","","image/tiff"
"12800-00001-000095-020.tif","5164104946","","image/tiff"
"12800-00001-000095-030.tif","2164104955","","image/tiff"
"12800-00001-000095-040.tif","0164104964","","image/tiff"
"12800-00001-000095-050.tif","8164104973","","image/tiff"
"12800-00001-000095-060.tif","6164104982","","image/tiff"
"12800-00001-000095-070.tif","4164104991","","image/tiff"
"12800-00001-000095-080.tif","9164105008","","image/tiff"
"12800-00001-000095-090.tif","7164105017","","image/tiff"
"12800-00001-000095-100.tif","5164105026","","image/tiff"
"12800-00001-000095-110.tif","3164105035","","image/tiff"
"12800-00001-000095-120.tif","1164105044","","image/tiff"
"12800-00001-000096-010.tif","8164105053","","image/tiff"
"12800-00001-000096-020.tif","6164105062","","image/tiff"
"12800-00001-000096-030.tif","4164105071","","image/tiff"
"12800-00001-000096-040.tif","2164105080","","image/tiff"
"12800-00001-000096-050.tif","0164105099","","image/tiff"
"12800-00001-000096-060.tif","8164105106","","image/tiff"
"12800-00001-000096-070.tif","6164105115","","image/tiff"
"12800-00001-000096-080.tif","4164105124","","image/tiff"
"12800-00001-000096-090.tif","2164105133","","image/tiff"
"12800-00001-000096-100.tif","0164105142","","image/tiff"
"12800-00001-000097-030.tif","1164122114","","image/tiff"
"12800-00001-000097-050.tif","5164105213","","image/tiff"
"12800-00001-000097-060.tif","3164105222","","image/tiff"
"12800-00001-000097-070.tif","1164105231","","image/tiff"
"12800-00001-000097-080.tif","9164105240","","image/tiff"
"12800-00001-000097-090.tif","6164105259","","image/tiff"
"12800-00001-000097-100.tif","4164105268","","image/tiff"
"12800-00001-000097-110.tif","2164105277","","image/tiff"
"12800-00001-000097-120.tif","0164105286","","image/tiff"
"12800-00001-000098-010.tif","8164105295","","image/tiff"
"12800-00001-000098-020.tif","6164105302","","image/tiff"
"12800-00001-000098-030.tif","4164105311","","image/tiff"
"12800-00001-000098-040.tif","2164105320","","image/tiff"
"12800-00001-000098-050.tif","0164105339","","image/tiff"
"12800-00001-000098-060.tif","8164105348","","image/tiff"
"12800-00001-000098-070.tif","5164105357","","image/tiff"
"12800-00001-000098-080.tif","3164105366","","image/tiff"
"12800-00001-000098-090.tif","1164105375","","image/tiff"
"12800-00001-000098-100.tif","9164105384","","image/tiff"
"12800-00001-000098-110.tif","7164105393","","image/tiff"
"12800-00001-000098-120.tif","5164105400","","image/tiff"
"12800-00001-000099-010.tif","3164105419","","image/tiff"
"12800-00001-000099-020.tif","1164105428","","image/tiff"
"12800-00001-000099-030.tif","9164105437","","image/tiff"
"12800-00001-000099-040.tif","7164105446","","image/tiff"
"12800-00001-000099-050.tif","4164105455","","image/tiff"
"12800-00001-000099-060.tif","2164105464","","image/tiff"
"12800-00001-000099-070.tif","0164105473","","image/tiff"
"12800-00001-000099-080.tif","8164105482","","image/tiff"
"12800-00001-000099-090.tif","6164105491","","image/tiff"
"12800-00001-000099-100.tif","4164105507","","image/tiff"
"12800-00001-000099-110.tif","2164105516","","image/tiff"
"12800-00001-000099-120.tif","0164105525","","image/tiff"
"12800-00001-000100-010.tif","8164105534","","image/tiff"
"12800-00001-000100-020.tif","6164105543","","image/tiff"
"12800-00001-000100-030.tif","3164105552","","image/tiff"
"12800-00001-000100-040.tif","1164105561","","image/tiff"
"12800-00001-000100-050.tif","9164105570","","image/tiff"
"12800-00001-000100-060.tif","7164105589","","image/tiff"
"12800-00001-000100-070.tif","5164105598","","image/tiff"
"12800-00001-000100-080.tif","3164105605","","image/tiff"
"12800-00001-000100-090.tif","1164105614","","image/tiff"
"12800-00001-000100-100.tif","9164105623","","image/tiff"
"12800-00001-000100-110.tif","7164105632","","image/tiff"
"12800-00001-000100-120.tif","5164105641","","image/tiff"
"12800-00001-000100-130.tif","2164105650","","image/tiff"
"12800-00001-000100-140.tif","0164105669","","image/tiff"
"12800-00001-000100-150.tif","8164105678","","image/tiff"
"12800-00001-000100-160.tif","6164105687","","image/tiff"
"12800-00001-000100-170.tif","4164105696","","image/tiff"
"12800-00001-000100-180.tif","2164105703","","image/tiff"
"12800-00001-000100-190.tif","0164105712","","image/tiff"
"12800-00001-000101-010.tif","8164105721","","image/tiff"
"12800-00001-000101-020.tif","6164105730","","image/tiff"
"12800-00001-000101-030.tif","4164105749","","image/tiff"
"12800-00001-000101-040.tif","1164105758","","image/tiff"
"12800-00001-000101-050.tif","9164105767","","image/tiff"
"12800-00001-000101-060.tif","7164105776","","image/tiff"
"12800-00001-000101-070.tif","5164105785","","image/tiff"
"12800-00001-000101-080.tif","3164105794","","image/tiff"
"12800-00001-000101-090.tif","1164105801","","image/tiff"
"12800-00001-000101-100.tif","9164105810","","image/tiff"
"12800-00001-000101-110.tif","7164105829","","image/tiff"
"12800-00001-000101-120.tif","5164105838","","image/tiff"
"12800-00001-000101-130.tif","3164105847","","image/tiff"
"12800-00001-000101-140.tif","0164105856","","image/tiff"
"12800-00001-000101-150.tif","8164105865","","image/tiff"
"12800-00001-000101-160.tif","6164105874","","image/tiff"
"12800-00001-000101-170.tif","4164105883","","image/tiff"
"12800-00001-000101-180.tif","2164105892","","image/tiff"
"12800-00001-000101-190.tif","0164105909","","image/tiff"
"12800-00001-000101-200.tif","8164105918","","image/tiff"
"12800-00001-000101-210.tif","6164105927","","image/tiff"
"12800-00001-000101-220.tif","4164105936","","image/tiff"
"12800-00001-000101-230.tif","2164105945","","image/tiff"
"12800-00001-000101-240.tif","9164105954","","image/tiff"
"12800-00001-000101-250.tif","7164105963","","image/tiff"
"12800-00001-000101-260.tif","5164105972","","image/tiff"
"12800-00001-000101-270.tif","3164105981","","image/tiff"
"12800-00001-000101-280.tif","1164105990","","image/tiff"
"12800-00001-000101-290.tif","7164106007","","image/tiff"
"12800-00001-000101-300.tif","5164106016","","image/tiff"
